OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-STBLKND160910000001L,Sample-Routine,Water,,6/9/2009,10:00:00,CST,,,,0.1,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-STBLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.05,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,6/11/2009,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-WEHLKND151315100010L,Sample-Routine,Water,,5/13/2009,15:10:00,CST,,,,1,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-WEHLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.05,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,5/15/2009,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GPTLKBACT592210500001L,Sample-Routine,Water,,9/22/2009,10:50:00,CST,,,,0.1,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-GPTLKBACT5,,,,,WSWB-1,US Army Corps of Engineers,Water bottle,Water Bottle,,Microcystin,Total,0.2,ppb,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-STBLKND150512300005L,Sample-Routine,Water,,5/5/2009,12:30:00,CST,,,,0.5,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-STBLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.05,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,5/7/2009,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-EZRLKND150515000005L,Sample-Routine,Water,,5/5/2009,15:00:00,CST,,,,0.5,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-EZRLKND1,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.05,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,5/7/2009,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GCRLKBACT181014150001L,Sample-Routine,Water,,8/10/2009,14:15:00,CST,,,,0.1,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-GCRLKBACT1,,,,,WSWB-1,US Army Corps of Engineers,Water bottle,Water Bottle,,Microcystin,Total,1,ppb,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GPTLK0825DW51117000001L,Sample-Routine,Water,,5/11/2009,17:00:00,CST,,,,0.1,m,,,,,,ITS-GAVNPT-002,,COEOMAHA_WQX-GPTLK0825DW,,,,,WSVD-1,US Army Corps of Engineers,Van Dorn bottle,Van Dorn Bottle,,Microcystin,Total,0.05,ug/l,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,5/18/2009,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GPTLKBACT561510400001L,Sample-Routine,Water,,6/15/2009,10:40:00,CST,,,,0.1,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-GPTLKBACT5,,,,,WSWB-1,US Army Corps of Engineers,Water bottle,Water Bottle,,Microcystin,Total,0.48,ppb,,Final,,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GCRLKBACT152614300001L,Sample-Routine,Water,,5/26/2009,14:30:00,CST,,,,0.1,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-GCRLKBACT1,,,,,WSWB-1,US Army Corps of Engineers,Water bottle,Water Bottle,,Microcystin,Total,1,ppb,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,,,,,,,STORET
COEOMAHA_WQX,US Army Corps of Engineers Omaha District,COEOMAHA_WQX-GCRLKBACT191414450001L,Sample-Routine,Water,,9/14/2009,14:45:00,CST,,,,0.1,m,,,,,,AMB-NELAKE-006,,COEOMAHA_WQX-GCRLKBACT1,,,,,WSWB-1,US Army Corps of Engineers,Water bottle,Water Bottle,,Microcystin,Total,0.2,ppb,,Final,Maximum,Actual,,,,,,,,,,,,,ELISA1,COEOMAHA_WQX,Immunoassay - Microcystins (Total=cells lysed; Dissolved= not lysed),,Midwest Laboratories,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNE3WRTHBR04051420120850SRW,Sample-Routine,Water,,5/14/2012,8:50:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNE3WRTHBR04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT1504070920121210SRW,Sample-Routine,Water,,7/9/2012,12:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT1504,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BLUEST05080620121200QCSFRW,Quality Control Sample-Field Replicate,Water,,8/6/2012,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BLUEST05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,2.65,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMP2JOHNSN04071620120815SRW,Sample-Routine,Water,,7/16/2012,8:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMP2JOHNSN04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.51,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP2MCCNHY03050720121245SRW,Sample-Routine,Water,,5/7/2012,12:45:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP2MCCNHY03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LMT1CARTER06071620120820SRW,Sample-Routine,Water,,7/16/2012,8:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LMT1CARTER06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.7,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LOUIS204080120121212SRW,Sample-Routine,Water,,8/1/2012,12:12:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LOUIS204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LBB1CUBCRK04052920121020SRW,Sample-Routine,Water,,5/29/2012,10:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LBB1CUBCRK04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT2004080120121017SRW,Sample-Routine,Water,,8/1/2012,10:17:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT2004,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LBB1BIGIND04080620121115SRW,Sample-Routine,Water,,8/6/2012,11:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LBB1BIGIND04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,9.31,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LOUIS204080120121200QCSFBW,Quality Control Sample-Field Blank,Water,,8/1/2012,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LOUIS204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1SUTHLD03082020121310SRW,Sample-Routine,Water,,8/20/2012,13:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1SUTHLD03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK10082020121330SRW,Sample-Routine,Water,,8/20/2012,13:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK10,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,2.8,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2PAWNEE03070320121330SRW,Sample-Routine,Water,,7/3/2012,13:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2PAWNEE03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.34,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3SWANSN04071720120830SRW,Sample-Routine,Water,,7/17/2012,8:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3SWANSN04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LRE3SWANSN04073120121001SRW,Sample-Routine,Water,,7/31/2012,10:01:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LRE3SWANSN04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.35,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2WAGONT04082720121156SRW,Sample-Routine,Water,,8/27/2012,11:56:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2WAGONT04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT1504061920121310SRW,Sample-Routine,Water,,6/19/2012,13:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT1504,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT2005050920121100SRW,Sample-Routine,Water,,5/9/2012,11:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT2005,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LBB2SWNCRK04090420120910SRW,Sample-Routine,Water,,9/4/2012,9:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LBB2SWNCRK04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,10.29,ug/l,,Final,,Actual,,,,,,Sample diluted for analysis.,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MASKEN06091720120805SRW,Sample-Routine,Water,,9/17/2012,8:05:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MASKEN06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,1.82,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MPLECK03090420120815SRW,Sample-Routine,Water,,9/4/2012,8:15:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MPLECK03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP2OLIVER04082720121145SRW,Sample-Routine,Water,,8/27/2012,11:45:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP2OLIVER04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLO2CALMUS04060420121200QCSFRW,Quality Control Sample-Field Replicate,Water,,6/4/2012,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLO2CALMUS04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.36,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04062520121005SRW,Sample-Routine,Water,,6/25/2012,10:05:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1MALONY04060420121720SRW,Sample-Routine,Water,,6/4/2012,17:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1MALONY04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MASKEN06091020120805SRW,Sample-Routine,Water,,9/10/2012,8:05:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MASKEN06,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,3.31,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNI3VALMPD03062520120956SRW,Sample-Routine,Water,,6/25/2012,9:56:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNI3VALMPD03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2PAWNEE05060520121410SRW,Sample-Routine,Water,,6/5/2012,14:10:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2PAWNEE05,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3MINTRE04080620121145SRW,Sample-Routine,Water,,8/6/2012,11:45:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP3MINTRE04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT1504051520121201SRW,Sample-Routine,Water,,5/15/2012,12:01:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT1504,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1TWORI404090320121200QCSFRW,Quality Control Sample-Field Replicate,Water,,9/3/2012,12:00:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1TWORI404,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK09061820121130SRW,Sample-Routine,Water,,6/18/2012,11:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK09,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2BRNOAK10052220121425SRW,Sample-Routine,Water,,5/22/2012,14:25:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2BRNOAK10,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.34,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LNP3BRPTMI04061820121006SRW,Sample-Routine,Water,,6/18/2012,10:06:00,MDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LNP3BRPTMI04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1FRMT0904080120121001SRW,Sample-Routine,Water,,8/1/2012,10:01:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1FRMT0904,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP2HOLMES04062520120940SRW,Sample-Routine,Water,,6/25/2012,9:40:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP2HOLMES04,,,,,GRAB,QAPP,Grab Sample,Water Bottle,,Microcystin,,0.56,ug/l,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,,,,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LEL1MPLECK03061120120830SRW,Sample-Routine,Water,,6/11/2012,8:30:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LEL1MPLECK03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LLP1LOUIS204082820121320SRW,Sample-Routine,Water,,8/28/2012,13:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LLP1LOUIS204,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
21NEB001_WQX,Nebraska Dept. of Environmental Quality,21NEB001_WQX-LSP1SUTHLD03090420121220SRW,Sample-Routine,Water,,9/4/2012,12:20:00,CDT,,,,0,m,,,,,,PBMP,,21NEB001_WQX-LSP1SUTHLD03,,,,,GRAB,QAPP,Grab Sample,Water Bottle,Not Reported,Microcystin,,,,,Final,,Actual,,,,,,,,,,,,,ELISA,21NEB001_WQX,Abraxis enzyme-linked immuno-sorbent assay,,,,,Lower Reporting Limit,0.15,ug/l,,STORET
